date,shop,total_sales
2012-12-03,Shop1,1302.0
2012-12-01,Shop1,3395.58
2012-11-30,Shop1,6105.94
2012-11-29,Shop1,2600.56
2012-11-28,Shop1,5076.86
2012-11-27,Shop1,1701.65
2012-11-26,Shop1,2427.55
2012-11-24,Shop1,2163.41
2012-11-23,Shop1,7285.95
2012-11-21,Shop1,6461.6
2012-11-20,Shop1,3515.45
2012-11-19,Shop1,4331.96
2012-11-17,Shop1,5151.87
2012-11-16,Shop1,6020.07
2012-11-15,Shop1,3737.08
2012-11-14,Shop1,1819.91
2012-11-13,Shop1,4052.87
2012-11-12,Shop1,4172.42
2012-11-10,Shop1,6649.2
2012-11-09,Shop1,4887.17
2012-11-08,Shop1,948.28
2012-11-07,Shop1,3816.95
2012-11-06,Shop1,3781.76
2012-11-05,Shop1,7436.22
2012-11-03,Shop1,3552.85
2012-11-02,Shop1,2764.63
2012-11-01,Shop1,558.54
2012-10-31,Shop1,1218.9
2012-10-27,Shop1,5621.99
2012-10-26,Shop1,7167.41
2012-10-25,Shop1,2049.87
2012-10-24,Shop1,2476.81
2012-10-23,Shop1,3751.11
2012-10-22,Shop1,6279.1
2012-10-20,Shop1,4892.67
2012-10-19,Shop1,2962.4
2012-10-18,Shop1,5982.74
2012-10-17,Shop1,2440.36
2012-10-16,Shop1,3990.62
2012-10-15,Shop1,4895.12
2012-10-13,Shop1,2545.11
2012-10-12,Shop1,4113.01
2012-10-11,Shop1,4185.79
2012-10-10,Shop1,2124.76
2012-10-09,Shop1,2206.26
2012-10-08,Shop1,2265.95
2012-10-06,Shop1,4244.6
2012-10-05,Shop1,6582.07
2012-10-04,Shop1,849.7
2012-10-03,Shop1,1866.79
2012-10-02,Shop1,5830.12
2012-10-01,Shop1,3798.41
2012-09-29,Shop1,10023.36
2012-09-28,Shop1,3443.19
2012-09-27,Shop1,2306.75
2012-09-26,Shop1,3672.38
2012-09-25,Shop1,1211.09
2012-09-24,Shop1,5833.78
2012-09-22,Shop1,5356.05
2012-09-21,Shop1,2174.04
2012-09-20,Shop1,1530.54
2012-09-19,Shop1,3647.23
2012-09-18,Shop1,5369.78
2012-09-17,Shop1,5213.24
2012-09-15,Shop1,3807.87
2012-09-14,Shop1,3728.55
2012-09-13,Shop1,4094.55
2012-09-12,Shop1,4676.6
2012-09-11,Shop1,4468.7
2012-09-10,Shop1,3098.59
2012-09-08,Shop1,3245.34
2012-09-07,Shop1,3319.09
2012-09-06,Shop1,4837.98
2012-09-05,Shop1,2772.96
2012-09-04,Shop1,3598.55
2012-09-01,Shop1,6179.67
2012-08-31,Shop1,1880.26
2012-08-30,Shop1,935.06
2012-08-29,Shop1,3713.57
2012-08-28,Shop1,3241.68
2012-08-27,Shop1,3710.16
2012-08-25,Shop1,2333.1
2012-08-24,Shop1,2854.14
2012-08-23,Shop1,4118.29
2012-08-22,Shop1,3905.82
2012-08-21,Shop1,3367.02
2012-08-20,Shop1,4889.21
2012-08-18,Shop1,4080.68
2012-08-17,Shop1,5012.74
2012-08-16,Shop1,1845.61
2012-08-15,Shop1,2203.59
2012-08-14,Shop1,3829.29
2012-08-13,Shop1,4499.37
2012-08-11,Shop1,6587.41
2012-08-10,Shop1,3444.79
2012-08-09,Shop1,1246.53
2012-08-08,Shop1,3153.56
2012-08-07,Shop1,1333.04
2012-08-06,Shop1,4405.67
2012-08-04,Shop1,5738.22
2012-08-03,Shop1,4328.86
2012-08-02,Shop1,2316.59
2012-08-01,Shop1,6917.06
2012-07-31,Shop1,4111.73
2012-07-30,Shop1,2258.07
2012-07-28,Shop1,1618.98
2012-07-27,Shop1,2973.48
2012-07-26,Shop1,5259.01
2012-07-25,Shop1,4183.44
2012-07-24,Shop1,2210.31
2012-07-23,Shop1,3526.51
2012-07-21,Shop1,8578.28
2012-07-20,Shop1,1523.81
2012-07-19,Shop1,1374.12
2012-07-18,Shop1,3032.0
2012-07-17,Shop1,2646.14
2012-07-16,Shop1,2228.15
2012-07-14,Shop1,3094.93
2012-07-13,Shop1,2040.39
2012-07-12,Shop1,2699.62
2012-07-11,Shop1,2134.78
2012-07-10,Shop1,2740.97
2012-07-09,Shop1,3123.1
2012-07-07,Shop1,6834.19
2012-07-06,Shop1,7208.27
2012-07-05,Shop1,3331.04
2012-07-03,Shop1,6534.78
2012-07-02,Shop1,3817.11
2012-06-30,Shop1,3799.48
2012-06-29,Shop1,2892.94
2012-06-28,Shop1,2729.18
2012-06-27,Shop1,3957.69
2012-06-26,Shop1,6301.68
2012-06-25,Shop1,4281.36
2012-06-23,Shop1,6934.29
2012-06-22,Shop1,3494.67
2012-06-21,Shop1,748.83
2012-06-20,Shop1,2180.22
2012-06-19,Shop1,3313.36
2012-06-18,Shop1,2816.53
2012-06-16,Shop1,6369.57
2012-06-15,Shop1,3997.58
2012-06-14,Shop1,2409.54
2012-06-13,Shop1,3808.56
2012-06-12,Shop1,4309.46
2012-06-11,Shop1,4636.36
2012-06-09,Shop1,3849.96
2012-06-08,Shop1,9690.82
2012-06-07,Shop1,1673.62
2012-06-06,Shop1,4500.17
2012-06-05,Shop1,3024.04
2012-06-04,Shop1,1685.39
2012-06-02,Shop1,6237.1
2012-06-01,Shop1,3926.29
2012-05-31,Shop1,8391.47
2012-05-30,Shop1,3273.1
2012-05-29,Shop1,4059.74
2012-05-26,Shop1,4870.81
2012-05-25,Shop1,6354.16
2012-05-24,Shop1,3086.16
2012-05-23,Shop1,4556.22
2012-05-22,Shop1,3939.5
2012-05-21,Shop1,2343.91
2012-05-19,Shop1,9517.25
2012-05-18,Shop1,7580.0
2012-05-17,Shop1,1830.26
2012-05-16,Shop1,2872.21
2012-05-15,Shop1,4779.02
2012-05-14,Shop1,2482.1
2012-05-12,Shop1,7655.27
2012-05-11,Shop1,4705.55
2012-05-10,Shop1,5622.03
2012-05-09,Shop1,2172.9
2012-05-08,Shop1,6972.72
2012-05-07,Shop1,3348.46
2012-05-05,Shop1,5462.77
2012-05-04,Shop1,8665.41
2012-05-03,Shop1,1173.04
2012-05-02,Shop1,4146.35
2012-05-01,Shop1,3692.22
2012-04-30,Shop1,5921.54
2012-04-28,Shop1,3441.38
2012-04-27,Shop1,2159.54
2012-04-26,Shop1,4172.27
2012-04-25,Shop1,3798.25
2012-04-24,Shop1,4447.89
2012-04-23,Shop1,2183.72
2012-04-21,Shop1,6456.408
2012-04-20,Shop1,2749.67
2012-04-19,Shop1,4288.8
2012-04-18,Shop1,7389.42
2012-04-17,Shop1,3864.94
2012-04-16,Shop1,2003.14
2012-04-14,Shop1,6040.74
2012-04-13,Shop1,3395.37
2012-04-12,Shop1,4942.03
2012-04-11,Shop1,3744.4
2012-04-10,Shop1,1392.31
2012-04-09,Shop1,4454.18
2012-04-07,Shop1,7166.5
2012-04-06,Shop1,2480.16
2012-04-05,Shop1,4408.1
2012-04-04,Shop1,4229.65
2012-04-03,Shop1,2996.04
2012-04-02,Shop1,3101.51
2012-03-31,Shop1,9395.8
2012-03-30,Shop1,2341.36
2012-03-29,Shop1,2876.53
2012-03-28,Shop1,5876.91
2012-03-27,Shop1,2436.72
2012-03-26,Shop1,9307.58
2012-03-24,Shop1,10795.96
2012-03-23,Shop1,1509.47
2012-03-22,Shop1,4214.12
2012-03-21,Shop1,3163.71
2012-03-20,Shop1,8195.59
2012-03-19,Shop1,3193.05
2012-03-17,Shop1,6168.9
2012-03-16,Shop1,4494.0
2012-03-15,Shop1,2312.6
2012-03-14,Shop1,6975.33
2012-03-13,Shop1,5330.24
2012-03-12,Shop1,3629.96
2012-03-10,Shop1,5349.14
2012-03-09,Shop1,3682.88
2012-03-08,Shop1,2657.6
2012-03-07,Shop1,4554.86
2012-03-06,Shop1,2551.78
2012-03-05,Shop1,3499.18
2012-03-03,Shop1,8455.91
2012-03-02,Shop1,1956.51
2012-03-01,Shop1,680.99
2012-02-29,Shop1,3457.69
2012-02-28,Shop1,2534.52
2012-02-27,Shop1,6625.66
2012-02-25,Shop1,5107.8
2012-02-24,Shop1,7476.15
2012-02-23,Shop1,2281.6
2012-02-22,Shop1,5012.37
2012-02-21,Shop1,2756.7
2012-02-20,Shop1,6931.53
2012-02-18,Shop1,7112.58
2012-02-17,Shop1,2192.8
2012-02-16,Shop1,4133.39
2012-02-15,Shop1,1552.52
2012-02-14,Shop1,1712.96
2012-02-13,Shop1,3022.62
2012-02-11,Shop1,6436.61
2012-02-10,Shop1,4846.57
2012-02-09,Shop1,1681.87
2012-02-08,Shop1,2922.26
2012-02-07,Shop1,1438.94
2012-02-06,Shop1,2060.27
2012-02-04,Shop1,7569.34
2012-02-03,Shop1,5955.71
2012-02-02,Shop1,2231.23
2012-02-01,Shop1,4504.26
2012-01-31,Shop1,3943.15
2012-01-30,Shop1,4296.18
2012-01-28,Shop1,4236.7
2012-01-27,Shop1,2765.28
2012-01-26,Shop1,807.56
2012-01-25,Shop1,1214.49
2012-01-24,Shop1,2458.53
2012-01-23,Shop1,2363.96
2012-01-21,Shop1,4631.91
2012-01-20,Shop1,3683.96
2012-01-19,Shop1,3343.87
2012-01-18,Shop1,7768.87
2012-01-17,Shop1,2592.48
2012-01-16,Shop1,3215.03
2012-01-14,Shop1,6310.16
2012-01-13,Shop1,2512.08
2012-01-12,Shop1,3699.91
2012-01-11,Shop1,1373.89
2012-01-10,Shop1,3281.8
2012-01-09,Shop1,2232.47
2012-01-07,Shop1,6924.87
2012-01-06,Shop1,2586.43
2012-01-05,Shop1,3744.34
2012-01-04,Shop1,4094.06
2012-01-03,Shop1,2843.43
2012-01-02,Shop1,3671.5
2011-12-31,Shop1,2714.36
2011-12-30,Shop1,7665.95
2011-12-29,Shop1,5870.93
2011-12-28,Shop1,7254.22
2011-12-27,Shop1,2577.85
2011-12-26,Shop1,2713.76
2011-12-24,Shop1,2671.66
2011-12-23,Shop1,6141.57
2011-12-22,Shop1,4987.46
2011-12-21,Shop1,4232.85
2011-12-20,Shop1,2078.33
2011-12-19,Shop1,4309.54
2011-12-17,Shop1,5328.06
2011-12-16,Shop1,2555.22
2011-12-15,Shop1,2355.53
2011-12-14,Shop1,3012.29
2011-12-13,Shop1,4351.46
2011-12-12,Shop1,2839.94
2011-12-10,Shop1,3960.15
2011-12-09,Shop1,3846.7
2011-12-08,Shop1,3406.34
2011-12-07,Shop1,1391.84
2011-12-06,Shop1,3003.57
2011-12-05,Shop1,2322.32
2011-12-03,Shop1,8749.07
2011-12-02,Shop1,5907.84
2011-12-01,Shop1,578.05
2011-11-30,Shop1,3535.11
2011-11-29,Shop1,4272.61
2011-11-28,Shop1,2276.63
2011-11-26,Shop1,2164.39
2011-11-25,Shop1,7402.61
2011-11-23,Shop1,5330.54
2011-11-22,Shop1,4974.28
2011-11-21,Shop1,5848.54
2011-11-19,Shop1,4223.58
2011-11-18,Shop1,5993.97
2011-11-17,Shop1,7244.99
2011-11-16,Shop1,3711.22
2011-11-15,Shop1,4563.49
2011-11-14,Shop1,3673.2
2011-11-12,Shop1,6299.67
2011-11-11,Shop1,3191.25
2011-11-10,Shop1,2334.59
2011-11-09,Shop1,5190.01
2011-11-08,Shop1,1104.58
2011-11-07,Shop1,2582.5
2011-11-05,Shop1,4013.5
2011-11-04,Shop1,2141.58
2011-11-03,Shop1,5396.35
2011-11-02,Shop1,4318.34
2011-11-01,Shop1,3653.34
2011-10-31,Shop1,6552.99
2011-10-29,Shop1,6480.15
2011-10-28,Shop1,5462.29
2011-10-27,Shop1,1219.65
2011-10-26,Shop1,7471.73
2011-10-25,Shop1,4986.97
2011-10-24,Shop1,6405.78
2011-10-22,Shop1,4414.19
2011-10-21,Shop1,3216.57
2011-10-20,Shop1,2869.64
2011-10-19,Shop1,3313.89
2011-10-18,Shop1,6143.26
2011-10-17,Shop1,5204.41
2011-10-15,Shop1,4831.55
2011-10-14,Shop1,5352.89
2011-10-13,Shop1,2422.21
2011-10-12,Shop1,3145.28
2011-10-11,Shop1,4786.24
2011-10-10,Shop1,4550.8
2011-10-08,Shop1,8231.0
2011-10-07,Shop1,5758.97
2011-10-06,Shop1,2434.05
2011-10-05,Shop1,3490.96
2011-10-04,Shop1,2258.82
2011-10-03,Shop1,5367.45
2011-10-01,Shop1,7955.78
2011-09-30,Shop1,3663.05
2011-09-29,Shop1,3201.67
2011-09-28,Shop1,4204.31
2011-09-27,Shop1,3571.42
2011-09-26,Shop1,6221.69
2011-09-24,Shop1,9082.98
2011-09-23,Shop1,4071.23
2011-09-22,Shop1,1862.39
2011-09-21,Shop1,3481.01
2011-09-20,Shop1,1667.03
2011-09-19,Shop1,2344.4
2011-09-17,Shop1,4970.98
2011-09-16,Shop1,5014.48
2011-09-15,Shop1,2897.94
2011-09-14,Shop1,4349.36
2011-09-13,Shop1,2262.57
2011-09-12,Shop1,2890.39
2011-09-10,Shop1,8238.31
2011-09-09,Shop1,4434.73
2011-09-08,Shop1,4645.35
2011-09-07,Shop1,3698.41
2011-09-06,Shop1,3329.75
2011-09-03,Shop1,2864.88
2011-09-02,Shop1,1862.11
2011-09-01,Shop1,2245.67
2011-08-31,Shop1,6794.99
2011-08-30,Shop1,2295.26
2011-08-29,Shop1,1442.86
2011-08-27,Shop1,1316.7
2011-08-26,Shop1,4748.22
2011-08-25,Shop1,3227.64
2011-08-24,Shop1,6271.62
2011-08-23,Shop1,2698.94
2011-08-22,Shop1,5841.39
2011-08-20,Shop1,4077.42
2011-08-19,Shop1,3500.11
2011-08-18,Shop1,1828.03
2011-08-17,Shop1,4144.74
2011-08-16,Shop1,4069.81
2011-08-15,Shop1,6004.94
2011-08-13,Shop1,9272.15
2011-08-12,Shop1,3646.72
2011-08-11,Shop1,1610.77
2011-08-10,Shop1,3828.62
2011-08-09,Shop1,6912.92
2011-08-08,Shop1,4542.38
2011-08-06,Shop1,4067.37
2011-08-05,Shop1,3425.23
2011-08-04,Shop1,3351.34
2011-08-03,Shop1,4119.27
2011-08-02,Shop1,7850.58
2011-08-01,Shop1,4828.87
2011-07-30,Shop1,6708.97
2011-07-29,Shop1,4334.07
2011-07-28,Shop1,2380.2
2011-07-27,Shop1,5800.39
2011-07-26,Shop1,5300.39
2011-07-25,Shop1,9728.82
2011-07-23,Shop1,4864.85
2011-07-22,Shop1,4780.25
2011-07-21,Shop1,3039.75
2011-07-20,Shop1,4163.19
2011-07-19,Shop1,7246.74
2011-07-18,Shop1,4552.15
2011-07-16,Shop1,3110.3
2011-07-15,Shop1,5097.74
2011-07-14,Shop1,7724.95
2011-07-13,Shop1,6236.54
2011-07-12,Shop1,3330.49
2011-07-11,Shop1,2232.15
2011-07-09,Shop1,6442.14
2011-07-08,Shop1,4375.15
2011-07-07,Shop1,4106.51
2011-07-06,Shop1,5956.17
2011-07-05,Shop1,2553.97
2011-07-02,Shop1,7920.32
2011-07-01,Shop1,5642.25
2011-06-30,Shop1,2212.52
2011-06-29,Shop1,5967.04
2011-06-28,Shop1,3779.26
2011-06-27,Shop1,6138.66
2011-06-25,Shop1,4039.88
2011-06-24,Shop1,3405.94
2011-06-23,Shop1,2507.4
2011-06-22,Shop1,2122.39
2011-06-21,Shop1,3261.1
2011-06-20,Shop1,3195.69
2011-06-18,Shop1,5124.66
2011-06-17,Shop1,2861.64
2011-06-16,Shop1,2048.98
2011-06-15,Shop1,3273.38
2011-06-14,Shop1,6379.23
2011-06-13,Shop1,7839.45
2011-06-11,Shop1,6626.07
2011-06-10,Shop1,3146.52
2011-06-09,Shop1,2466.93
2011-06-08,Shop1,3726.17
2011-06-07,Shop1,5719.12
2011-06-06,Shop1,4425.42
2011-06-04,Shop1,4670.81
2011-06-03,Shop1,4727.78
2011-06-02,Shop1,3784.88
2011-06-01,Shop1,3846.19
2011-05-31,Shop1,6381.89
2011-05-28,Shop1,7749.33
2011-05-27,Shop1,8465.13
2011-05-26,Shop1,1812.95
2011-05-25,Shop1,4869.77
2011-05-24,Shop1,2797.2
2011-05-23,Shop1,3746.81
2011-05-21,Shop1,7121.12
2011-05-20,Shop1,2843.47
2011-05-19,Shop1,2115.01
2011-05-18,Shop1,1579.58
2011-05-17,Shop1,3005.15
2011-05-16,Shop1,4088.24
2011-05-14,Shop1,7086.78
2011-05-13,Shop1,6761.91
2011-05-12,Shop1,1660.64
2011-05-11,Shop1,4350.48
2011-05-10,Shop1,4902.47
2011-05-09,Shop1,4686.8
2011-05-07,Shop1,7797.33
2011-05-06,Shop1,5362.07
2011-05-05,Shop1,4246.65
2011-05-04,Shop1,2692.5
2011-05-03,Shop1,4296.3
2011-05-02,Shop1,4718.88
2011-04-30,Shop1,11564.11
2011-04-29,Shop1,5333.68
2011-04-28,Shop1,1865.22
2011-04-27,Shop1,2699.79
2011-04-26,Shop1,4783.81
2011-04-25,Shop1,6096.22
2011-04-23,Shop1,7596.93
2011-04-22,Shop1,7749.74
2011-04-21,Shop1,2414.23
2011-04-20,Shop1,2910.93
2011-04-19,Shop1,6338.53
2011-04-18,Shop1,4169.76
2011-04-16,Shop1,10129.59
2011-04-15,Shop1,3453.56
2011-04-14,Shop1,4923.14
2011-04-13,Shop1,3918.27
2011-04-12,Shop1,7240.45
2011-04-11,Shop1,2205.99
2011-04-09,Shop1,9997.77
2011-04-08,Shop1,6535.05
2011-04-07,Shop1,2793.28
2011-04-06,Shop1,1575.77
2011-04-05,Shop1,2049.5
2011-04-04,Shop1,4221.69
2011-04-02,Shop1,7096.24
2011-04-01,Shop1,3369.66
2011-03-31,Shop1,3414.65
2011-03-30,Shop1,5298.07
2011-03-29,Shop1,2355.39
2011-03-28,Shop1,5226.1
2011-03-26,Shop1,6186.71
2011-03-25,Shop1,3908.75
2011-03-24,Shop1,3782.47
2011-03-23,Shop1,7565.83
2011-03-22,Shop1,4112.23
2011-03-21,Shop1,2465.56
2011-03-19,Shop1,3761.67
2011-03-18,Shop1,3401.6
2011-03-17,Shop1,3305.32
2011-03-16,Shop1,3702.32
2011-03-15,Shop1,4274.6
2011-03-14,Shop1,2471.14
2011-03-12,Shop1,3624.23
2011-03-11,Shop1,2448.25
2011-03-10,Shop1,951.96
2011-03-09,Shop1,2737.52
2011-03-08,Shop1,5150.41
2011-03-07,Shop1,6401.45
2011-03-05,Shop1,3831.23
2011-03-04,Shop1,5843.12
2011-03-03,Shop1,2784.61
2011-03-02,Shop1,2820.48
2011-03-01,Shop1,5275.45
2011-02-28,Shop1,3854.02
2011-02-26,Shop1,7552.86
2011-02-25,Shop1,2961.81
2011-02-24,Shop1,4459.05
2011-02-23,Shop1,2459.98
2011-02-22,Shop1,3826.68
2011-02-21,Shop1,7792.54
2011-02-19,Shop1,5173.95
2011-02-18,Shop1,4815.13
2011-02-17,Shop1,4781.81
2011-02-16,Shop1,4185.74
2011-02-15,Shop1,5095.85
2011-02-14,Shop1,4118.36
2011-02-12,Shop1,5222.52
2011-02-11,Shop1,4119.94
2011-02-10,Shop1,1896.96
2011-02-09,Shop1,1486.65
2011-02-08,Shop1,7502.19
2011-02-07,Shop1,1874.46
2011-02-05,Shop1,4638.97
2011-02-04,Shop1,3395.36
2011-02-03,Shop1,3265.63
2011-02-02,Shop1,3215.55
2011-02-01,Shop1,2045.47
2011-01-31,Shop1,3973.43
2011-01-29,Shop1,6430.08
2011-01-28,Shop1,4656.58
2011-01-27,Shop1,125.77
2011-01-26,Shop1,2960.04
2011-01-25,Shop1,4647.23
2011-01-24,Shop1,4322.18
2011-01-22,Shop1,4251.61
2011-01-21,Shop1,1176.68
2011-01-20,Shop1,4656.3
2011-01-19,Shop1,2677.03
2011-01-18,Shop1,1415.66
2011-01-17,Shop1,6371.8
2011-01-15,Shop1,5168.04
2011-01-14,Shop1,3822.86
2011-01-13,Shop1,1501.74
2011-01-12,Shop1,1013.86
2011-01-11,Shop1,2946.4
2011-01-10,Shop1,6466.55
2011-01-08,Shop1,4246.07
2011-01-07,Shop1,1661.68
2011-01-06,Shop1,3570.01
2011-01-05,Shop1,1800.23
2011-01-04,Shop1,2069.19
2011-01-03,Shop1,5775.08
2010-12-31,Shop1,657.94
2010-12-30,Shop1,5609.64
2010-12-29,Shop1,6113.49
2010-12-28,Shop1,2871.31
2010-12-24,Shop1,585.17
2010-12-23,Shop1,1549.19
2010-12-22,Shop1,5980.89
2010-12-21,Shop1,4245.92
2010-12-20,Shop1,4508.81
2010-12-18,Shop1,4696.16
2010-12-17,Shop1,6167.31
2010-12-16,Shop1,5275.7
2010-12-15,Shop1,1588.55
2010-12-14,Shop1,463.29
2010-12-13,Shop1,4313.13
2010-12-11,Shop1,7065.83
2010-12-10,Shop1,5720.1
2010-12-09,Shop1,1799.26
2010-12-08,Shop1,1972.85
2010-12-07,Shop1,4426.77
2010-12-06,Shop1,2726.49
2010-12-04,Shop1,7681.26
2010-12-03,Shop1,2759.28
2010-12-02,Shop1,3753.31
2010-12-01,Shop1,3220.81
2010-11-30,Shop1,1981.78
2010-11-29,Shop1,2098.73
2010-11-27,Shop1,3688.22
2010-11-26,Shop1,5431.11
2010-11-24,Shop1,1335.94
2010-11-23,Shop1,6988.14
2010-11-22,Shop1,2316.68
2010-11-20,Shop1,4270.21
2010-11-19,Shop1,5313.41
2010-11-18,Shop1,1437.12
2010-11-17,Shop1,4030.8
2010-11-16,Shop1,5808.2
2010-11-15,Shop1,5251.06
2010-11-13,Shop1,3977.75
2010-11-12,Shop1,4699.35
2010-11-11,Shop1,3363.81
2010-11-10,Shop1,4112.33
2010-11-09,Shop1,3120.89
2010-11-08,Shop1,7520.09
2010-11-06,Shop1,2124.35
2010-11-05,Shop1,3885.17
2010-11-04,Shop1,3111.74
2010-11-03,Shop1,4338.61
2010-11-02,Shop1,2618.07
2010-11-01,Shop1,2831.88
2010-10-30,Shop1,7073.56
2010-10-29,Shop1,4325.33
2010-10-28,Shop1,4089.46
2010-10-27,Shop1,3796.25
2010-10-26,Shop1,3761.26
2010-10-25,Shop1,4144.96
2010-10-23,Shop1,9592.88
2010-10-22,Shop1,2395.69
2010-10-21,Shop1,12097.98
2010-10-20,Shop1,859.87
2010-10-19,Shop1,4443.54
2010-10-18,Shop1,4176.2
2010-10-16,Shop1,3034.46
2010-10-15,Shop1,3825.4
2010-10-14,Shop1,4020.62
2010-10-13,Shop1,3431.65
2010-10-12,Shop1,7293.32
2010-10-11,Shop1,5539.6
2010-10-09,Shop1,4800.28
2010-10-08,Shop1,1028.62
2010-10-07,Shop1,3941.66
2010-10-06,Shop1,10555.85
2010-10-05,Shop1,3639.53
2010-10-04,Shop1,1658.06
2010-10-02,Shop1,5595.68
2010-10-01,Shop1,1636.28
2010-09-30,Shop1,1423.62
2010-09-29,Shop1,7336.81
2010-09-28,Shop1,3484.12
2010-09-27,Shop1,3974.33
2010-09-25,Shop1,4992.64
2010-09-24,Shop1,2267.44
2010-09-23,Shop1,5154.88
2010-09-22,Shop1,865.06
2010-09-21,Shop1,2076.38
2010-09-20,Shop1,6088.03
2010-09-18,Shop1,4198.35
2010-09-17,Shop1,4276.77
2010-09-16,Shop1,1969.69
2010-09-15,Shop1,1702.46
2010-09-14,Shop1,1447.41
2010-09-13,Shop1,2991.21
2010-09-11,Shop1,4067.04
2010-09-10,Shop1,5425.08
2010-09-09,Shop1,1598.65
2010-09-08,Shop1,693.43
2010-09-07,Shop1,4826.78
2010-09-04,Shop1,5733.89
2010-09-03,Shop1,3007.65
2010-09-02,Shop1,2027.48
2010-09-01,Shop1,4319.37
2010-08-31,Shop1,5196.07
2010-08-30,Shop1,3687.25
2010-08-28,Shop1,5202.95
2010-08-27,Shop1,5352.76
2010-08-26,Shop1,4837.22
2010-08-25,Shop1,4107.18
2010-08-24,Shop1,3045.19
2010-08-23,Shop1,4031.98
2010-08-21,Shop1,3149.45
2010-08-20,Shop1,3868.35
2010-08-19,Shop1,4343.45
2010-08-18,Shop1,4084.92
2010-08-17,Shop1,6861.37
2010-08-16,Shop1,5358.66
2010-08-14,Shop1,2727.3
2010-08-13,Shop1,2465.2
2010-08-12,Shop1,5081.35
2010-08-11,Shop1,6549.97
2010-08-10,Shop1,3968.7
2010-08-09,Shop1,3433.28
2010-08-07,Shop1,7436.22
2010-08-06,Shop1,5801.06
2010-08-05,Shop1,5164.28
2010-08-04,Shop1,3319.14
2010-08-03,Shop1,1238.12
2010-08-02,Shop1,3650.42
2010-07-31,Shop1,2647.56
2010-07-30,Shop1,7691.53
2010-07-29,Shop1,1440.0
2010-07-28,Shop1,4678.08
2010-07-27,Shop1,3795.66
2010-07-26,Shop1,1778.68
2010-07-24,Shop1,5094.62
2010-07-23,Shop1,2251.81
2010-07-22,Shop1,2842.82
2010-07-21,Shop1,3455.9
2010-07-20,Shop1,3511.75
2010-07-19,Shop1,8454.96
2010-07-17,Shop1,4510.01
2010-07-16,Shop1,3583.7
2010-07-15,Shop1,819.13
2010-07-14,Shop1,2630.5
2010-07-13,Shop1,3592.08
2010-07-12,Shop1,3358.73
2010-07-10,Shop1,4225.4
2010-07-09,Shop1,6635.72
2010-07-08,Shop1,3247.28
2010-07-07,Shop1,3367.27
2010-07-06,Shop1,3093.03
2010-07-05,Shop1,4842.41
2010-07-03,Shop1,2296.86
2010-07-02,Shop1,4741.46
2010-07-01,Shop1,4153.37
2010-06-30,Shop1,3848.89
2010-06-29,Shop1,5253.27
2010-06-28,Shop1,2320.2
2010-06-26,Shop1,7736.24
2010-06-25,Shop1,1130.78
2010-06-24,Shop1,4279.03
2010-06-23,Shop1,3870.18
2010-06-22,Shop1,3101.14
2010-06-21,Shop1,918.47
2010-06-19,Shop1,4232.08
2010-06-18,Shop1,7429.01
2010-06-17,Shop1,883.39
2010-06-16,Shop1,8035.8
2010-06-15,Shop1,3338.83
2010-06-14,Shop1,6892.58
2010-06-12,Shop1,8691.85
2010-06-11,Shop1,4409.39
2010-06-10,Shop1,2367.0
2010-06-09,Shop1,3865.31
2010-06-08,Shop1,3261.51
2010-06-07,Shop1,7305.48
2010-06-05,Shop1,4904.28
2010-06-04,Shop1,8977.31
2010-06-03,Shop1,3335.19
2010-06-02,Shop1,5985.3
2010-06-01,Shop1,2775.15
2010-05-29,Shop1,4592.37
2010-05-28,Shop1,5719.96
2010-05-27,Shop1,4090.24
2010-05-26,Shop1,6281.01
2010-05-25,Shop1,4891.2
2010-05-24,Shop1,5546.25
2010-05-22,Shop1,2703.99
2010-05-21,Shop1,3554.97
2010-05-20,Shop1,814.58
2010-05-19,Shop1,2333.55
2010-05-18,Shop1,3362.48
2010-05-17,Shop1,4088.92
2010-05-15,Shop1,6867.27
2010-05-14,Shop1,2665.52
2010-05-13,Shop1,5766.67
2010-05-12,Shop1,5294.54
2010-05-11,Shop1,3320.19
2010-05-10,Shop1,3085.58
2010-05-08,Shop1,4409.0
2010-05-07,Shop1,4000.79
2010-05-06,Shop1,5362.81
2010-05-05,Shop1,4672.29
2010-05-04,Shop1,3453.12
2010-05-03,Shop1,4011.94
2010-05-01,Shop1,6021.38
2010-04-30,Shop1,4126.87
2010-04-29,Shop1,3099.06
2010-04-28,Shop1,4821.17
2010-04-27,Shop1,6197.56
2010-04-26,Shop1,6558.0
2010-04-24,Shop1,10825.76
2010-04-23,Shop1,5142.67
2010-04-22,Shop1,2350.9
2010-04-21,Shop1,3779.31
2010-04-20,Shop1,5096.08
2010-04-19,Shop1,3565.71
2010-04-17,Shop1,4859.33
2010-04-16,Shop1,3169.29
2010-04-15,Shop1,5290.58
2010-04-14,Shop1,2828.03
2010-04-13,Shop1,3720.31
2010-04-12,Shop1,1453.04
2010-04-10,Shop1,8660.0
2010-04-09,Shop1,4624.89
2010-04-08,Shop1,3518.29
2010-04-07,Shop1,3898.05
2010-04-06,Shop1,3511.07
2010-04-05,Shop1,6224.9
2010-04-03,Shop1,6078.44
2010-04-02,Shop1,7169.01
2010-04-01,Shop1,4142.92
2010-03-31,Shop1,2935.37
2010-03-30,Shop1,6239.3
